,DATE_TIME,PLANT_ID,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Date,Time,Relative Humidity (%),Pressure (hPa),Wind speed (m/s),Wind direction,Rainfall (kg/m2)
576,22/5/2020 13:45,4135001,31.63322353,53.52987267,0.693057019,22/5/2020,13:45:00,75.25,994,5.58,287.22,0.02096
577,22/5/2020 14:00,4135001,31.88224814,54.65764729,0.760547291,22/5/2020,14:00:00,76.1,994.28,5.43,288.78,0.022434
578,22/5/2020 14:15,4135001,32.30898653,55.0882936,0.606578687,22/5/2020,14:15:00,76.95,994.55,5.28,290.41,0.023908
579,22/5/2020 14:30,4135001,32.15423573,52.96810093,0.809865482,22/5/2020,14:30:00,77.81,994.82,5.14,292.14,0.025382
580,22/5/2020 14:45,4135001,32.80111693,56.02008653,0.779872403,22/5/2020,14:45:00,78.48,995.05,5,293.9,0.026509
581,22/5/2020 15:00,4135001,33.00463247,55.63306693,0.727937437,22/5/2020,15:00:00,78.94,995.25,4.86,295.7,0.027289
582,22/5/2020 15:15,4135001,32.5740844,51.29624213,0.468398362,22/5/2020,15:15:00,79.41,995.45,4.73,297.6,0.028069
583,22/5/2020 15:30,4135001,32.31323667,43.58892427,0.346549653,22/5/2020,15:30:00,79.88,995.64,4.6,299.6,0.028849
584,22/5/2020 15:45,4135001,32.0070125,43.13004007,0.318087491,22/5/2020,15:45:00,80.24,995.8,4.47,301.49,0.028517
585,22/5/2020 16:00,4135001,31.29693813,39.07873533,0.223404308,22/5/2020,16:00:00,80.48,995.9,4.34,303.25,0.027073
586,22/5/2020 16:15,4135001,30.79741013,37.0259216,0.195134252,22/5/2020,16:15:00,80.72,996,4.22,305.11,0.025629
587,22/5/2020 16:30,4135001,30.2077474,34.9625852,0.156285407,22/5/2020,16:30:00,80.97,996.11,4.11,307.08,0.024184
588,22/5/2020 16:45,4135001,29.84666753,33.62270493,0.135875999,22/5/2020,16:45:00,81.12,996.15,4,308.99,0.023068
589,22/5/2020 17:00,4135001,29.57108153,32.47774067,0.113217219,22/5/2020,17:00:00,81.17,996.12,3.9,310.8,0.022278
590,22/5/2020 17:15,4135001,29.30183307,31.3613768,0.083773295,22/5/2020,17:15:00,81.23,996.1,3.81,312.7,0.021489
591,22/5/2020 17:30,4135001,29.1003866,30.14926347,0.056073659,22/5/2020,17:30:00,81.28,996.07,3.72,314.7,0.0207
592,22/5/2020 17:45,4135001,28.82632671,29.09606714,0.036903589,22/5/2020,17:45:00,81.29,995.98,3.65,316.61,0.020619
593,22/5/2020 18:00,4135001,28.51060993,28.12322593,0.021403632,22/5/2020,18:00:00,81.25,995.81,3.57,318.43,0.021247
594,22/5/2020 18:15,4135001,28.18459053,27.25274253,0.009992764,22/5/2020,18:15:00,81.21,995.65,3.51,320.31,0.021874
595,22/5/2020 18:30,4135001,28.03802473,26.626117,0.002002581,22/5/2020,18:30:00,81.18,995.49,3.44,322.27,0.022502
596,22/5/2020 18:45,4135001,27.85752767,26.235675,2.76E-05,22/5/2020,18:45:00,81.16,995.3,3.4,323.95,0.022053
597,22/5/2020 19:00,4135001,27.59022627,25.9145488,0,22/5/2020,19:00:00,81.15,995.08,3.37,325.32,0.020528
598,22/5/2020 19:15,4135001,27.35575367,25.7008974,0,22/5/2020,19:15:00,81.15,994.86,3.34,326.71,0.019003
599,22/5/2020 19:30,4135001,27.13747547,25.58771973,0,22/5/2020,19:30:00,81.15,994.64,3.31,328.13,0.017477
600,22/5/2020 19:45,4135001,26.94103807,25.36680293,0,22/5/2020,19:45:00,81.13,994.44,3.29,329.14,0.015639
601,22/5/2020 20:00,4135001,26.85772929,25.15451486,0,22/5/2020,20:00:00,81.09,994.25,3.27,329.73,0.013489
602,22/5/2020 20:15,4135001,26.76876207,25.0066142,0,22/5/2020,20:15:00,81.06,994.06,3.26,330.32,0.011338
603,22/5/2020 20:30,4135001,26.6451172,24.92873313,0,22/5/2020,20:30:00,81.02,993.88,3.24,330.92,0.009187
604,22/5/2020 20:45,4135001,26.52755747,24.90883807,0,22/5/2020,20:45:00,80.99,993.73,3.21,331.21,0.008241
605,22/5/2020 21:00,4135001,26.47521973,24.95710453,0,22/5/2020,21:00:00,80.96,993.63,3.17,331.17,0.0085
606,22/5/2020 21:15,4135001,26.42065647,25.20817047,0,22/5/2020,21:15:00,80.93,993.53,3.13,331.13,0.00876
607,22/5/2020 21:30,4135001,26.3497904,25.2258016,0,22/5/2020,21:30:00,80.9,993.43,3.09,331.1,0.009019
608,22/5/2020 21:45,4135001,24.900354,24.77943313,0,22/5/2020,21:45:00,80.89,993.36,3.05,330.81,0.0085
609,22/5/2020 22:00,4135001,23.9790038,23.40416887,0,22/5/2020,22:00:00,80.9,993.32,2.99,330.25,0.007205
610,22/5/2020 22:15,4135001,23.55884221,22.71218,0,22/5/2020,22:15:00,80.92,993.27,2.93,329.68,0.005909
611,22/5/2020 22:30,4135001,23.5472046,22.64883013,0,22/5/2020,22:30:00,80.93,993.23,2.88,329.08,0.004614
612,22/5/2020 22:45,4135001,23.2145264,21.71909187,0,22/5/2020,22:45:00,80.96,993.23,2.84,328.39,0.004389
613,22/5/2020 23:00,4135001,22.36105533,20.86307993,0,22/5/2020,23:00:00,81.02,993.27,2.8,327.62,0.005235
614,22/5/2020 23:15,4135001,21.64112767,20.3276652,0,22/5/2020,23:15:00,81.08,993.32,2.77,326.82,0.006082
615,22/5/2020 23:30,4135001,21.5649028,20.2063374,0,22/5/2020,23:30:00,81.14,993.36,2.74,326.01,0.006928
616,22/5/2020 23:45,4135001,21.6055196,20.35003867,0,22/5/2020,23:45:00,81.21,993.43,2.72,325.26,0.006981
617,23/5/2020 0:00,4135001,21.7191894,20.4714396,0,23/5/2020,0:00:00,83.95,995.02,0.35,175.79,0.016435
618,23/5/2020 0:15,4135001,21.708895,20.60203114,0,23/5/2020,0:15:00,81.39,993.64,2.72,323.92,0.0055
619,23/5/2020 0:30,4135001,21.62087,20.55178627,0,23/5/2020,0:30:00,81.48,993.74,2.72,323.25,0.00476
620,23/5/2020 0:45,4135001,21.57502653,20.51141367,0,23/5/2020,0:45:00,81.41,993.87,2.76,322.85,0.004142
621,23/5/2020 1:00,4135001,21.45861,20.4058044,0,23/5/2020,1:00:00,81.17,994.04,2.84,322.73,0.003645
622,23/5/2020 1:15,4135001,21.4710388,20.32331333,0,23/5/2020,1:15:00,80.93,994.2,2.92,322.62,0.003149
623,23/5/2020 1:30,4135001,21.5340616,20.32050367,0,23/5/2020,1:30:00,80.69,994.37,3.01,322.51,0.002652
624,23/5/2020 1:45,4135001,21.66905527,20.44411613,0,23/5/2020,1:45:00,80.08,994.54,3.09,322.49,0.002298
625,23/5/2020 2:00,4135001,21.74084267,20.4955098,0,23/5/2020,2:00:00,79.11,994.72,3.16,322.55,0.002086
626,23/5/2020 2:15,4135001,21.76986257,20.55575543,0,23/5/2020,2:15:00,78.15,994.89,3.23,322.6,0.001874
627,23/5/2020 2:30,4135001,21.85171307,20.58702,0,23/5/2020,2:30:00,77.21,995.07,3.3,322.65,0.001663
628,23/5/2020 2:45,4135001,21.8916116,20.52848733,0,23/5/2020,2:45:00,76.01,995.22,3.36,322.31,0.00152
629,23/5/2020 3:00,4135001,21.88433427,20.38968507,0,23/5/2020,3:00:00,74.58,995.35,3.39,321.6,0.001445
630,23/5/2020 3:15,4135001,21.89636627,20.63468427,0,23/5/2020,3:15:00,73.17,995.48,3.43,320.9,0.001371
631,23/5/2020 3:30,4135001,21.96396693,20.9058836,0,23/5/2020,3:30:00,71.79,995.61,3.46,320.22,0.001297
632,23/5/2020 3:45,4135001,22.0309366,21.0314534,0,23/5/2020,3:45:00,70.28,995.71,3.49,319.39,0.001316
633,23/5/2020 4:00,4135001,22.12817387,21.08964233,0,23/5/2020,4:00:00,68.65,995.76,3.51,318.42,0.001427
634,23/5/2020 4:15,4135001,22.1400958,21.1670512,0,23/5/2020,4:15:00,67.05,995.82,3.53,317.47,0.001538
635,23/5/2020 4:30,4135001,22.049833,21.14354157,0,23/5/2020,4:30:00,65.49,995.88,3.55,316.52,0.00165
636,23/5/2020 4:45,4135001,21.97495927,21.07260333,0,23/5/2020,4:45:00,63.96,995.89,3.55,315.48,0.001799
637,23/5/2020 5:00,4135001,21.92008673,21.01280927,0,23/5/2020,5:00:00,62.48,995.85,3.53,314.32,0.001986
638,23/5/2020 5:15,4135001,21.900024,20.994995,0,23/5/2020,5:15:00,61.03,995.82,3.52,313.15,0.002174
639,23/5/2020 6:45,4135001,22.34462992,22.08666242,0.045444284,23/5/2020,6:45:00,54.91,995.06,3.51,301.51,0.001657
640,23/5/2020 7:00,4135001,22.4054382,22.98853347,0.069788371,23/5/2020,7:00:00,54.36,994.86,3.59,298.54,0.001474
641,23/5/2020 7:15,4135001,22.7378764,24.8963014,0.14642804,23/5/2020,7:15:00,53.83,994.67,3.69,295.72,0.001292
642,23/5/2020 7:30,4135001,23.20470971,27.90720493,0.229117356,23/5/2020,7:30:00,53.3,994.47,3.8,293.05,0.001109
643,23/5/2020 7:45,4135001,23.51787007,30.98489829,0.269133058,23/5/2020,7:45:00,52.98,994.29,3.95,290.32,0.001145
644,23/5/2020 8:00,4135001,23.89814073,33.29091187,0.324540905,23/5/2020,8:00:00,52.86,994.11,4.16,287.64,0.001399
645,23/5/2020 8:15,4135001,24.70578207,38.03775433,0.494561593,23/5/2020,8:15:00,52.74,993.93,4.37,285.2,0.001654
646,23/5/2020 8:30,4135001,25.81000987,43.5907308,0.589507021,23/5/2020,8:30:00,52.63,993.75,4.59,283,0.001908
647,23/5/2020 8:45,4135001,26.36562707,43.806378,0.569132588,23/5/2020,8:45:00,52.78,993.6,4.81,281.03,0.002532
648,23/5/2020 9:00,4135001,26.8544944,44.58149807,0.613795423,23/5/2020,9:00:00,53.19,993.48,5.02,279.26,0.003527
649,23/5/2020 9:15,4135001,27.2721314,46.69365013,0.662568909,23/5/2020,9:15:00,53.62,993.37,5.24,277.64,0.004521
650,23/5/2020 9:30,4135001,27.64303787,47.786619,0.617462953,23/5/2020,9:30:00,54.04,993.25,5.46,276.15,0.005516
651,23/5/2020 9:45,4135001,27.7038965,45.23483279,0.710976275,23/5/2020,9:45:00,54.67,993.17,5.62,275.02,0.006047
652,23/5/2020 10:00,4135001,28.0741658,48.9580262,0.673764746,23/5/2020,10:00:00,55.53,993.13,5.72,274.19,0.006114
653,23/5/2020 10:15,4135001,28.02329087,47.408421,0.636148061,23/5/2020,10:15:00,56.39,993.09,5.82,273.38,0.006182
654,23/5/2020 10:30,4135001,28.12365527,48.69280567,0.613675433,23/5/2020,10:30:00,57.27,993.05,5.92,272.6,0.006249
655,23/5/2020 10:45,4135001,28.60254713,49.08473493,0.816837565,23/5/2020,10:45:00,58.33,993.05,5.96,272.1,0.006587
656,23/5/2020 11:00,4135001,28.8662964,52.901754,0.801174743,23/5/2020,11:00:00,59.57,993.09,5.96,271.85,0.007195
657,23/5/2020 11:15,4135001,29.49615867,56.45879507,0.968808626,23/5/2020,11:15:00,60.84,993.13,5.95,271.6,0.007804
658,23/5/2020 11:30,4135001,30.03040367,59.87759193,0.984191867,23/5/2020,11:30:00,62.13,993.17,5.94,271.35,0.008412
659,23/5/2020 11:45,4135001,30.45237293,60.19193786,1.003704404,23/5/2020,11:45:00,63.53,993.25,5.88,271.4,0.00931
660,23/5/2020 12:00,4135001,30.6108378,58.55042527,0.962423294,23/5/2020,12:00:00,65.03,993.36,5.77,271.76,0.010498
661,23/5/2020 12:15,4135001,31.26550907,63.3418294,1.112296618,23/5/2020,12:15:00,66.57,993.47,5.66,272.13,0.011686
662,23/5/2020 12:30,4135001,31.12965493,65.54571367,0.954939324,23/5/2020,12:30:00,68.14,993.58,5.54,272.52,0.012874
663,23/5/2020 12:45,4135001,31.10980833,58.53033853,0.667887738,23/5/2020,12:45:00,69.71,993.72,5.38,273.12,0.014037
664,23/5/2020 13:00,4135001,31.30430727,55.53702407,0.79165527,23/5/2020,13:00:00,71.28,993.87,5.16,273.98,0.015175
665,23/5/2020 13:15,4135001,32.266697,58.0866006,0.8927997,23/5/2020,13:15:00,72.89,994.02,4.94,274.92,0.016313
666,23/5/2020 13:30,4135001,32.17408047,59.10431307,0.936060081,23/5/2020,13:30:00,74.53,994.17,4.72,275.94,0.017451
667,23/5/2020 13:45,4135001,32.819391,62.57647933,0.990084947,23/5/2020,13:45:00,75.92,994.32,4.49,276.92,0.019431
668,23/5/2020 14:00,4135001,33.13893986,60.39023079,0.781591082,23/5/2020,14:00:00,77.05,994.46,4.26,277.86,0.022254
669,23/5/2020 14:15,4135001,32.61264433,53.1639342,0.594541025,23/5/2020,14:15:00,78.2,994.61,4.02,278.91,0.025076
670,23/5/2020 14:30,4135001,32.7458558,51.32743773,0.545487636,23/5/2020,14:30:00,79.36,994.76,3.79,280.09,0.027899
671,23/5/2020 14:45,4135001,32.59839073,48.281022,0.506232433,23/5/2020,14:45:00,80.25,994.9,3.58,281.14,0.029246
672,23/5/2020 15:00,4135001,32.41062673,46.36569013,0.404082071,23/5/2020,15:00:00,80.87,995.04,3.4,281.99,0.029118
673,23/5/2020 15:15,4135001,32.6603392,46.35074433,0.485598238,23/5/2020,15:15:00,81.49,995.18,3.22,282.94,0.028991
674,23/5/2020 15:30,4135001,33.28802473,49.761794,0.629991737,23/5/2020,15:30:00,82.11,995.32,3.04,284,0.028863
675,23/5/2020 15:45,4135001,33.33569327,49.51272193,0.536217651,23/5/2020,15:45:00,82.59,995.41,2.89,284.57,0.0289
676,23/5/2020 16:00,4135001,33.42402007,48.90967671,0.49096055,23/5/2020,16:00:00,82.94,995.47,2.76,284.56,0.029101
677,23/5/2020 16:15,4135001,32.66607667,47.12369613,0.445159327,23/5/2020,16:15:00,83.28,995.54,2.62,284.55,0.029303
678,23/5/2020 16:30,4135001,32.16037607,43.64397813,0.389096695,23/5/2020,16:30:00,83.63,995.6,2.49,284.53,0.029505
679,23/5/2020 16:45,4135001,31.88587833,41.1847028,0.297883785,23/5/2020,16:45:00,83.87,995.59,2.38,284.09,0.029271
680,23/5/2020 17:00,4135001,31.26597493,37.7911072,0.246215918,23/5/2020,17:00:00,84.01,995.52,2.3,283.17,0.0286
681,23/5/2020 17:15,4135001,30.80819907,35.76615827,0.208118043,23/5/2020,17:15:00,84.15,995.44,2.21,282.18,0.02793
682,23/5/2020 17:30,4135001,30.17164893,33.8750304,0.145127319,23/5/2020,17:30:00,84.29,995.37,2.13,281.11,0.027259
683,23/5/2020 17:45,4135001,29.63169753,32.23251347,0.112240971,23/5/2020,17:45:00,84.39,995.26,2.06,279.47,0.026576
684,23/5/2020 18:00,4135001,29.4934264,31.51618653,0.0927983,23/5/2020,18:00:00,84.46,995.12,2.01,277.23,0.02588
685,23/5/2020 18:15,4135001,29.02422,29.90827521,0.041247225,23/5/2020,18:15:00,84.52,994.98,1.95,274.86,0.025184
686,23/5/2020 18:30,4135001,28.4694946,27.9880758,0.005057944,23/5/2020,18:30:00,84.59,994.83,1.91,272.37,0.024488
687,23/5/2020 18:45,4135001,28.13610413,26.83467813,9.44E-05,23/5/2020,18:45:00,84.59,994.69,1.85,270.32,0.025342
688,23/5/2020 19:00,4135001,27.82643613,26.21776333,0,23/5/2020,19:00:00,84.55,994.54,1.8,268.73,0.027747
689,23/5/2020 19:15,4135001,27.58875313,25.79447813,0,23/5/2020,19:15:00,84.5,994.39,1.75,267.04,0.030151
690,23/5/2020 19:30,4135001,27.35458573,25.6334656,0,23/5/2020,19:30:00,84.46,994.24,1.7,265.25,0.032555
691,23/5/2020 19:45,4135001,27.17084367,25.5926656,0,23/5/2020,19:45:00,84.35,994.12,1.63,264.07,0.033189
692,23/5/2020 20:00,4135001,26.9254904,25.39993487,0,23/5/2020,20:00:00,84.19,994.04,1.55,263.54,0.032052
693,23/5/2020 20:15,4135001,26.74023647,25.1433514,0,23/5/2020,20:15:00,84.03,993.95,1.46,262.96,0.030915
694,23/5/2020 20:30,4135001,26.542622,24.7157135,0,23/5/2020,20:30:00,83.87,993.87,1.38,262.31,0.029778
695,23/5/2020 20:45,4135001,26.3805358,24.4444234,0,23/5/2020,20:45:00,83.74,993.83,1.28,261.97,0.02767
696,23/5/2020 21:00,4135001,26.2500794,24.09205927,0,23/5/2020,21:00:00,83.66,993.83,1.18,262.03,0.024591
697,23/5/2020 21:15,4135001,26.0939412,23.79168307,0,23/5/2020,21:15:00,83.57,993.84,1.07,262.1,0.021512
698,23/5/2020 21:30,4135001,26.03558967,24.02270507,0,23/5/2020,21:30:00,83.48,993.85,0.96,262.18,0.018433
699,23/5/2020 22:00,4135001,25.7736,23.732849,0,23/5/2020,22:00:00,83.45,993.96,0.77,260.31,0.017529
700,23/5/2020 22:15,4135001,25.65490107,23.44927553,0,23/5/2020,22:15:00,83.46,994.03,0.67,258.58,0.017952
701,23/5/2020 22:30,4135001,25.48866567,23.10393673,0,23/5/2020,22:30:00,83.47,994.1,0.58,256.3,0.018376
702,23/5/2020 22:45,4135001,25.33885487,22.97926447,0,23/5/2020,22:45:00,83.51,994.21,0.48,252.17,0.018322
703,23/5/2020 23:00,4135001,25.1337626,22.6813252,0,23/5/2020,23:00:00,83.6,994.36,0.39,244.7,0.01779
704,23/5/2020 23:15,4135001,24.969698,22.49412027,0,23/5/2020,23:15:00,83.69,994.52,0.3,232.6,0.017258
705,23/5/2020 23:30,4135001,24.83809343,22.50972636,0,23/5/2020,23:30:00,83.77,994.67,0.24,212.54,0.016727
706,23/5/2020 23:45,4135001,24.81882947,22.46718547,0,23/5/2020,23:45:00,83.86,994.84,0.26,188.75,0.016452
707,24/5/2020 0:00,4135001,24.6906805,22.17558057,0,24/5/2020,0:00:00,81.15,994.76,2.69,308.81,0.009533
708,24/5/2020 0:15,4135001,24.53854767,21.8853208,0,24/5/2020,0:15:00,84.05,995.2,0.45,168.41,0.016417
709,24/5/2020 0:30,4135001,24.32740287,21.63398227,0,24/5/2020,0:30:00,84.14,995.39,0.56,163.79,0.0164
710,24/5/2020 0:45,4135001,24.2539612,21.66131587,0,24/5/2020,0:45:00,84.1,995.56,0.64,169.15,0.015668
711,24/5/2020 1:00,4135001,24.2181986,21.77575673,0,24/5/2020,1:00:00,83.92,995.72,0.74,180.87,0.014222
712,24/5/2020 1:15,4135001,24.21133627,21.765153,0,24/5/2020,1:15:00,83.75,995.88,0.86,189.65,0.012776
713,24/5/2020 1:30,4135001,24.305967,22.21917064,0,24/5/2020,1:30:00,83.57,996.05,0.99,196.19,0.011331
714,24/5/2020 1:45,4135001,24.47437553,22.92282107,0,24/5/2020,1:45:00,83.19,996.17,1.1,205.04,0.011164
715,24/5/2020 2:00,4135001,24.56653033,23.14752193,0,24/5/2020,2:00:00,82.61,996.26,1.21,215.95,0.012275
716,24/5/2020 2:15,4135001,24.6126954,22.74956053,0,24/5/2020,2:15:00,82.04,996.35,1.36,224.74,0.013387
717,24/5/2020 2:30,4135001,24.40130207,22.16255073,0,24/5/2020,2:30:00,81.47,996.44,1.54,231.66,0.014499
718,24/5/2020 2:45,4135001,24.0961324,21.32203767,0,24/5/2020,2:45:00,80.46,996.5,1.67,237.75,0.014937
719,24/5/2020 3:00,4135001,24.0066,21.19337573,0,24/5/2020,3:00:00,79.03,996.53,1.75,243.73,0.014702
720,24/5/2020 3:15,4135001,23.98470873,21.2534078,0,24/5/2020,3:15:00,77.62,996.56,1.85,249.11,0.014467
721,24/5/2020 3:30,4135001,23.96986843,21.36453693,0,24/5/2020,3:30:00,76.24,996.59,1.97,253.89,0.014232
722,24/5/2020 3:45,4135001,23.9593852,21.59707647,0,24/5/2020,3:45:00,74.79,996.6,2.02,258.5,0.013732
723,24/5/2020 4:00,4135001,23.91781213,21.46754153,0,24/5/2020,4:00:00,73.28,996.61,2.01,263.43,0.012965
724,24/5/2020 4:15,4135001,23.90087887,21.4937948,0,24/5/2020,4:15:00,71.79,996.61,2.01,268.38,0.012198
725,24/5/2020 4:30,4135001,23.7752706,21.23782533,0,24/5/2020,4:30:00,70.33,996.61,2.03,273.27,0.011432
726,24/5/2020 4:45,4135001,23.661442,20.761668,0,24/5/2020,4:45:00,68.95,996.58,2.03,276.68,0.012804
727,24/5/2020 5:00,4135001,23.62378547,20.63524373,0,24/5/2020,5:00:00,67.62,996.53,2,278.73,0.016314
728,24/5/2020 5:15,4135001,23.49081827,20.40563353,0,24/5/2020,5:15:00,66.33,996.48,1.97,280.84,0.019824
729,24/5/2020 5:30,4135001,23.31950379,20.1904755,0,24/5/2020,5:30:00,65.05,996.42,1.94,283.01,0.023334
730,24/5/2020 5:45,4135001,23.2451844,20.09380067,0.00061992,24/5/2020,5:45:00,63.97,996.33,1.94,283.27,0.023871
731,24/5/2020 6:00,4135001,23.15111687,20.11391393,0.009617814,24/5/2020,6:00:00,63.06,996.2,1.98,281.63,0.021436
732,24/5/2020 6:15,4135001,23.35637213,20.837968,0.029113553,24/5/2020,6:15:00,62.17,996.06,2.01,280.05,0.019001
733,24/5/2020 6:30,4135001,23.665861,22.09361387,0.052356912,24/5/2020,6:30:00,61.29,995.93,2.04,278.52,0.016565
734,24/5/2020 6:45,4135001,24.0184102,23.685199,0.086237195,24/5/2020,6:45:00,60.6,995.77,2.14,276.01,0.014614
735,24/5/2020 7:00,4135001,24.41668487,25.7537374,0.153685394,24/5/2020,7:00:00,60.1,995.58,2.3,272.87,0.013148
736,24/5/2020 7:15,4135001,24.85792633,28.00296627,0.205239105,24/5/2020,7:15:00,59.6,995.38,2.47,270.16,0.011682
737,24/5/2020 7:30,4135001,25.38981333,30.64478967,0.26604703,24/5/2020,7:30:00,59.1,995.19,2.65,267.8,0.010215
738,24/5/2020 7:45,4135001,25.92083964,33.56302543,0.323376125,24/5/2020,7:45:00,58.75,994.98,2.88,266.3,0.010655
739,24/5/2020 8:00,4135001,26.23174233,35.39754653,0.372736435,24/5/2020,8:00:00,58.53,994.75,3.17,265.55,0.013002
740,24/5/2020 8:15,4135001,26.3079448,35.30504147,0.361205644,24/5/2020,8:15:00,58.32,994.51,3.46,264.93,0.015349
741,24/5/2020 8:30,4135001,26.6822978,38.64299933,0.535740481,24/5/2020,8:30:00,58.11,994.28,3.75,264.41,0.017696
742,24/5/2020 8:45,4135001,26.76338493,39.07146407,0.363704941,24/5/2020,8:45:00,58.09,994.08,4.04,264.67,0.018953
743,24/5/2020 9:00,4135001,27.15253713,40.39757687,0.565662541,24/5/2020,9:00:00,58.26,993.93,4.32,265.56,0.01912
744,24/5/2020 9:15,4135001,27.40404467,41.31692333,0.418877103,24/5/2020,9:15:00,58.44,993.77,4.61,266.35,0.019287
745,24/5/2020 9:30,4135001,27.86412947,43.6938172,0.56387132,24/5/2020,9:30:00,58.61,993.62,4.89,267.04,0.019454
746,24/5/2020 9:45,4135001,27.86592971,42.94935371,0.51719428,24/5/2020,9:45:00,58.92,993.5,5.13,267.96,0.019674
747,24/5/2020 10:00,4135001,28.24258627,43.05883393,0.580464617,24/5/2020,10:00:00,59.36,993.43,5.32,269.09,0.019945
748,24/5/2020 10:15,4135001,28.48883253,43.78831387,0.585474618,24/5/2020,10:15:00,59.81,993.36,5.52,270.14,0.020217
749,24/5/2020 10:30,4135001,28.98237107,47.528133,0.716702273,24/5/2020,10:30:00,60.25,993.29,5.71,271.12,0.020488
750,24/5/2020 10:45,4135001,29.52840573,52.17277807,0.883387189,24/5/2020,10:45:00,60.94,993.25,5.85,272,0.020447
751,24/5/2020 11:00,4135001,29.893628,56.5491456,0.775802707,24/5/2020,11:00:00,61.86,993.26,5.94,272.8,0.020093
752,24/5/2020 11:15,4135001,30.16676853,54.67960167,0.867912751,24/5/2020,11:15:00,62.8,993.27,6.02,273.57,0.019739
753,24/5/2020 11:30,4135001,30.64815267,58.19227473,0.958720827,24/5/2020,11:30:00,63.75,993.28,6.11,274.33,0.019385
754,24/5/2020 11:45,4135001,31.08613807,57.58173707,0.856888655,24/5/2020,11:45:00,64.93,993.34,6.12,275.12,0.019745
755,24/5/2020 12:00,4135001,30.96598713,58.3223184,0.966907858,24/5/2020,12:00:00,66.34,993.44,6.05,275.99,0.020818
756,24/5/2020 12:15,4135001,31.85976967,60.33080693,0.975826763,24/5/2020,12:15:00,67.79,993.55,5.99,276.87,0.021891
757,24/5/2020 12:30,4135001,31.85876867,60.43083147,0.948907113,24/5/2020,12:30:00,69.27,993.66,5.93,277.77,0.022964
758,24/5/2020 12:45,4135001,32.2687516,61.34530853,0.942141783,24/5/2020,12:45:00,70.69,993.79,5.81,278.73,0.023803
759,24/5/2020 13:00,4135001,32.5261004,61.74372393,0.939353365,24/5/2020,13:00:00,72.04,993.95,5.63,279.77,0.024407
760,24/5/2020 13:15,4135001,32.84859033,60.95937107,0.919379874,24/5/2020,13:15:00,73.43,994.11,5.46,280.88,0.025011
761,24/5/2020 13:30,4135001,33.08275936,61.57563136,0.793158236,24/5/2020,13:30:00,74.84,994.27,5.28,282.06,0.025616
762,24/5/2020 13:45,4135001,33.32188727,57.5274762,0.847597544,24/5/2020,13:45:00,75.94,994.45,5.11,283.2,0.02494
763,24/5/2020 14:00,4135001,33.68083073,59.17385453,0.833392598,24/5/2020,14:00:00,76.71,994.63,4.95,284.27,0.022984
764,24/5/2020 14:15,4135001,33.55198987,58.27027193,0.832325577,24/5/2020,14:15:00,77.48,994.82,4.78,285.41,0.021028
765,24/5/2020 14:30,4135001,33.78651527,56.12368147,0.666566569,24/5/2020,14:30:00,78.27,995.01,4.62,286.64,0.019073
766,24/5/2020 14:45,4135001,33.41605233,52.4764444,0.678242495,24/5/2020,14:45:00,78.83,995.2,4.47,287.38,0.017876
767,24/5/2020 15:00,4135001,33.7623494,52.985213,0.684700735,24/5/2020,15:00:00,79.14,995.39,4.33,287.57,0.017439
768,24/5/2020 15:15,4135001,33.76130373,54.00686427,0.476600342,24/5/2020,15:15:00,79.46,995.57,4.2,287.78,0.017001
769,24/5/2020 15:30,4135001,33.27972207,45.37474064,0.238672855,24/5/2020,15:30:00,79.78,995.75,4.06,288,0.016564
770,24/5/2020 15:45,4135001,32.8169596,40.0954304,0.21446764,24/5/2020,15:45:00,80.02,995.9,3.94,287.74,0.01609
771,24/5/2020 16:00,4135001,32.72800313,38.61097187,0.287300781,24/5/2020,16:00:00,80.16,996.01,3.85,286.98,0.015579
772,24/5/2020 16:15,4135001,33.25120033,42.48199053,0.289585027,24/5/2020,16:15:00,80.3,996.12,3.75,286.18,0.015068
773,24/5/2020 16:30,4135001,32.8292944,40.12470707,0.242544795,24/5/2020,16:30:00,80.45,996.23,3.66,285.34,0.014558
774,24/5/2020 16:45,4135001,32.72574673,39.1215456,0.303546963,24/5/2020,16:45:00,80.56,996.3,3.58,284.56,0.013867
775,24/5/2020 17:00,4135001,32.85508647,40.3697468,0.294731461,24/5/2020,17:00:00,80.65,996.33,3.52,283.85,0.012996
776,24/5/2020 17:15,4135001,32.51563893,38.29546747,0.199998688,24/5/2020,17:15:00,80.73,996.37,3.45,283.12,0.012125
777,24/5/2020 17:30,4135001,31.9316625,35.02001971,0.13731327,24/5/2020,17:30:00,80.82,996.4,3.39,282.36,0.011254
778,24/5/2020 17:45,4135001,31.36695347,32.59263687,0.088127082,24/5/2020,17:45:00,80.89,996.38,3.33,281.78,0.010972
779,24/5/2020 18:00,4135001,30.75914113,30.54561567,0.045607709,24/5/2020,18:00:00,80.95,996.31,3.29,281.4,0.011279
780,24/5/2020 18:15,4135001,30.156077,29.0945292,0.026994183,24/5/2020,18:15:00,81.02,996.23,3.25,281,0.011586
781,24/5/2020 18:30,4135001,29.6914124,28.06063633,0.01128363,24/5/2020,18:30:00,81.08,996.16,3.21,280.59,0.011893
